pedido_id,produto_id,transportadora_id,quantidade,valor_vendas,custo_vendas,margem_bruta,frete,desconto
10612.0,10.0,2.0,70.0,497.0,402.57,94.43,66.44,0.0
11059.0,13.0,2.0,30.0,812.4,716.5368,95.8632,75.66,0.0
10327.0,30.0,2.0,35.0,1008.84,726.3648,282.4752,65.53,168.14
10327.0,58.0,2.0,30.0,1582.92,1139.7024,443.2176,65.53,263.82
10895.0,40.0,2.0,91.0,1752.66,1545.8461,206.8139,37.91,0.0
10983.0,13.0,2.0,84.0,2186.058,1676.6114,509.4466,53.64,285.138
10565.0,24.0,3.0,25.0,121.825,89.7075,32.1175,77.13,11.075
10590.0,1.0,3.0,20.0,403.6,326.916,76.684,66.64,0.0
10570.0,11.0,3.0,15.0,484.785,373.977,110.808,61.99,23.085
10605.0,71.0,3.0,15.0,508.5675,392.3235,116.244,56.22,24.2175
10339.0,4.0,3.0,10.0,213.2,184.2048,28.9952,58.76,0.0
10618.0,6.0,3.0,70.0,270.9,219.429,51.471,38.44,0.0
10590.0,77.0,3.0,60.0,885.78,683.316,202.464,66.64,42.18
10424.0,38.0,3.0,49.0,5068.56,3497.3064,1571.2536,70.35,844.76
10505.0,62.0,3.0,3.0,94.08,77.8982,16.1818,35.9,0.0
10724.0,61.0,3.0,5.0,134.1,108.621,25.479,25.96,0.0
10605.0,59.0,3.0,20.0,166.95,128.79,38.16,56.22,7.95
10439.0,16.0,3.0,16.0,159.68,132.215,27.465,63.71,0.0
10618.0,68.0,3.0,15.0,184.95,149.8095,35.1405,38.44,0.0
10605.0,16.0,3.0,30.0,297.99,229.878,68.112,56.22,14.19
10605.0,60.0,3.0,70.0,399.84,308.448,91.392,56.22,19.04
10619.0,21.0,3.0,42.0,383.88,310.9428,72.9372,75.31,0.0
10424.0,68.0,3.0,30.0,450.72,324.651,126.069,70.35,75.12
10339.0,62.0,3.0,28.0,857.08,740.5171,116.5629,58.76,0.0
10439.0,12.0,3.0,15.0,153.3,126.9324,26.3676,63.71,0.0
10424.0,35.0,3.0,60.0,399.6,275.724,123.876,70.35,66.6
10376.0,31.0,3.0,42.0,341.334,280.8691,60.4649,76.39,16.254
10619.0,22.0,3.0,40.0,130.8,105.948,24.852,75.31,0.0
10332.0,42.0,3.0,10.0,181.56,130.7232,50.8368,22.5,30.26
10439.0,64.0,3.0,6.0,210.12,173.9794,36.1406,63.71,0.0
10565.0,64.0,3.0,18.0,697.752,513.7992,183.9528,77.13,63.432
10618.0,56.0,3.0,20.0,832.0,673.92,158.08,38.44,0.0
10570.0,56.0,3.0,60.0,2530.71,1952.262,578.448,61.99,120.51
10332.0,47.0,3.0,16.0,471.744,339.6557,132.0883,22.5,78.624
10339.0,17.0,3.0,70.0,1797.81,1479.3408,318.4692,58.76,85.61
10439.0,74.0,3.0,30.0,985.5,815.994,169.506,63.71,0.0
10724.0,10.0,3.0,16.0,123.04,99.6624,23.3776,25.96,0.0
10332.0,18.0,3.0,40.0,1191.36,857.7792,333.5808,22.5,198.56
10671.0,65.0,2.0,12.0,121.92,98.7552,23.1648,23.05,0.0
10860.0,76.0,2.0,20.0,7288.8,6428.7216,860.0784,51.61,0.0
10671.0,16.0,2.0,10.0,101.0,81.81,19.19,23.05,0.0
10671.0,62.0,2.0,10.0,273.5,221.535,51.965,23.05,0.0
10860.0,51.0,2.0,3.0,325.41,287.0116,38.3984,51.61,0.0
10971.0,29.0,2.0,14.0,1892.24,1668.9557,223.2843,22.41,0.0
11081.0,75.0,3.0,150.0,1163.25,943.7781,219.4719,12.45,105.75
10274.0,71.0,1.0,20.0,623.4,538.6176,84.7824,35.09,0.0
10274.0,72.0,1.0,7.0,83.93,72.5155,11.4145,35.09,0.0
10973.0,75.0,1.0,10.0,82.1,79.6895,2.4105,79.19,0.0
10858.0,70.0,1.0,4.0,122.24,107.8157,14.4243,71.69,0.0
10927.0,76.0,1.0,20.0,7285.0,6425.37,859.63,26.94,0.0
10973.0,26.0,1.0,5.0,154.2,136.0044,18.1956,79.19,0.0
10972.0,33.0,1.0,7.0,177.31,164.3035,13.0065,50.66,0.0
10927.0,20.0,1.0,5.0,410.7,362.2374,48.4626,26.94,0.0
10858.0,27.0,1.0,10.0,433.5,382.347,51.153,71.69,0.0
10927.0,52.0,1.0,5.0,371.65,327.7953,43.8547,26.94,0.0
10972.0,17.0,1.0,6.0,151.56,133.6759,17.8841,50.66,0.0
10858.0,7.0,1.0,5.0,214.3,189.0126,25.2874,71.69,0.0
10973.0,41.0,1.0,6.0,52.26,46.0933,6.1667,79.19,0.0
10609.0,1.0,1.0,3.0,55.5,44.955,10.545,52.39,0.0
10311.0,69.0,1.0,7.0,13.86,11.975,1.885,22.76,0.0
10609.0,21.0,1.0,6.0,64.14,51.9534,12.1866,52.39,0.0
10890.0,34.0,1.0,10.0,80.3,74.3952,5.9048,57.94,0.0
10311.0,42.0,1.0,6.0,89.58,77.3971,12.1829,22.76,0.0
10683.0,52.0,1.0,9.0,688.41,557.6121,130.7979,47.1,0.0
10890.0,17.0,1.0,15.0,347.55,306.5391,41.0109,57.94,0.0
10609.0,10.0,1.0,10.0,65.7,53.217,12.483,52.39,0.0
10890.0,41.0,1.0,14.0,127.68,112.6138,15.0662,57.94,0.0
10579.0,75.0,3.0,21.0,165.27,133.8687,31.4013,64.13,0.0
10579.0,15.0,3.0,10.0,70.9,57.429,13.471,64.13,0.0
10719.0,54.0,3.0,40.0,1712.5,1109.7,602.8,43.69,342.5
10719.0,30.0,3.0,3.0,100.65,70.1569,30.4931,43.69,20.13
10719.0,18.0,3.0,12.0,408.45,264.6756,143.7744,43.69,81.69
10317.0,1.0,3.0,20.0,362.4,313.1136,49.2864,24.58,0.0
10867.0,53.0,3.0,3.0,197.97,174.6095,23.3605,37.25,0.0
10544.0,67.0,3.0,7.0,453.6,367.416,86.184,66.34,0.0
10665.0,76.0,3.0,10.0,3610.5,2924.505,685.995,37.6,0.0
10665.0,59.0,3.0,1.0,8.03,6.5043,1.5257,37.6,0.0
10307.0,68.0,3.0,3.0,38.46,33.2294,5.2306,60.66,0.0
10662.0,68.0,3.0,10.0,129.1,104.571,24.529,37.12,0.0
10307.0,62.0,3.0,10.0,272.7,235.6128,37.0872,60.66,0.0
11018.0,12.0,3.0,20.0,194.2,171.2844,22.9156,45.7,0.0
11018.0,56.0,3.0,5.0,180.1,158.8482,21.2518,45.7,0.0
10665.0,51.0,3.0,20.0,1880.6,1523.286,357.314,37.6,0.0
10544.0,28.0,3.0,7.0,304.15,246.3615,57.7885,66.34,0.0
11018.0,18.0,3.0,10.0,275.6,243.0792,32.5208,45.7,0.0
11080.0,14.0,3.0,100.0,2415.0,2028.6,386.4,27.96,115.0
10359.0,60.0,2.0,80.0,458.64,377.3952,81.2448,59.44,21.84
10359.0,16.0,2.0,56.0,602.112,495.4522,106.6598,59.44,28.672
10359.0,31.0,2.0,70.0,639.45,526.176,113.274,59.44,30.45
10741.0,2.0,2.0,15.0,324.54,219.0645,105.4755,70.43,54.09
10248.0,11.0,2.0,12.0,343.44,284.3683,59.0717,43.48,0.0
10864.0,67.0,2.0,15.0,972.15,857.4363,114.7137,32.43,0.0
10953.0,20.0,2.0,50.0,4404.75,3699.99,704.76,29.59,209.75
10864.0,35.0,2.0,4.0,25.28,22.297,2.983,32.43,0.0
10248.0,72.0,2.0,5.0,63.55,52.6194,10.9306,43.48,0.0
10953.0,31.0,2.0,50.0,414.225,347.949,66.276,29.59,19.725
10248.0,42.0,2.0,10.0,140.4,116.2512,24.1488,43.48,0.0
10634.0,75.0,1.0,2.0,15.08,12.2148,2.8652,52.12,0.0
10555.0,24.0,1.0,18.0,88.56,59.778,28.782,50.88,14.76
10763.0,24.0,1.0,20.0,87.4,70.794,16.606,75.34,0.0
10975.0,75.0,1.0,10.0,83.8,73.9116,9.8884,43.24,0.0
10700.0,1.0,1.0,5.0,121.86,82.2555,39.6045,56.88,20.31
10434.0,11.0,1.0,6.0,156.78,129.8138,26.9662,79.13,0.0
10472.0,24.0,1.0,80.0,351.96,281.694,70.266,61.0,16.76
11030.0,5.0,1.0,70.0,424.2,413.9145,10.2855,32.34,0.0
11038.0,71.0,1.0,30.0,961.8,848.3076,113.4924,31.88,0.0
10700.0,71.0,1.0,60.0,2067.84,1395.792,672.048,56.88,344.64
11030.0,2.0,1.0,100.0,2427.5,1712.844,714.656,32.34,485.5
10975.0,8.0,1.0,16.0,316.48,279.1354,37.3446,43.24,0.0
10789.0,63.0,1.0,30.0,572.1,463.401,108.699,31.92,0.0
10805.0,38.0,1.0,10.0,848.9,687.609,161.291,53.7,0.0
10558.0,53.0,1.0,18.0,1013.94,821.2914,192.6486,77.38,0.0
10604.0,76.0,1.0,10.0,4068.24,2995.704,1072.536,65.51,369.84
10434.0,76.0,1.0,18.0,8931.843,6430.927,2500.9161,79.13,1165.023
11050.0,76.0,1.0,50.0,21109.55,16926.021,4183.529,74.8,1919.05
10480.0,59.0,1.0,12.0,97.68,80.879,16.801,26.41,0.0
10454.0,16.0,1.0,20.0,213.12,147.0528,66.0672,76.76,35.52
10408.0,54.0,1.0,6.0,204.54,169.3591,35.1809,71.84,0.0
10789.0,68.0,1.0,18.0,224.82,182.1042,42.7158,31.92,0.0
10555.0,19.0,1.0,35.0,357.0,240.975,116.025,50.88,59.5
10432.0,26.0,1.0,10.0,300.4,248.7312,51.6688,64.82,0.0
10375.0,54.0,1.0,10.0,329.5,284.688,44.812,70.91,0.0
10966.0,62.0,1.0,12.0,395.232,303.1258,92.1062,23.19,51.552
10763.0,21.0,1.0,40.0,423.6,343.116,80.484,75.34,0.0
10700.0,68.0,1.0,40.0,649.44,438.372,211.068,56.88,108.24
10454.0,33.0,1.0,20.0,668.88,461.5272,207.3528,76.76,111.48
11030.0,59.0,1.0,100.0,980.0,691.488,288.512,32.34,196.0
10408.0,62.0,1.0,35.0,1088.85,901.5678,187.2822,71.84,0.0
10633.0,26.0,1.0,35.0,1284.3775,904.6485,379.729,40.81,167.5275
10432.0,54.0,1.0,40.0,1364.8,1130.0544,234.7456,64.82,0.0
10316.0,62.0,1.0,70.0,2053.1,1773.8784,279.2216,38.95,0.0
10633.0,62.0,1.0,80.0,2668.0,1879.2,788.8,40.81,348.0
10805.0,34.0,1.0,10.0,77.0,62.37,14.63,53.7,0.0
10789.0,35.0,1.0,15.0,87.9,71.199,16.701,31.92,0.0
10700.0,34.0,1.0,12.0,125.856,84.9528,40.9032,56.88,20.976
11046.0,35.0,1.0,18.0,119.259,100.1776,19.0814,54.31,5.679
11046.0,12.0,1.0,20.0,195.72,164.4048,31.3152,54.31,9.32
11046.0,32.0,1.0,15.0,328.3875,275.8455,52.542,54.31,15.6375
10633.0,12.0,1.0,36.0,403.236,284.0184,119.2176,40.81,52.596
10763.0,22.0,1.0,6.0,21.96,17.7876,4.1724,75.34,0.0
11038.0,52.0,1.0,2.0,155.22,136.904,18.316,31.88,0.0
10663.0,42.0,1.0,30.0,464.94,366.7775,98.1625,47.54,22.14
10966.0,56.0,1.0,12.0,539.856,414.0461,125.8099,23.19,70.416
10555.0,56.0,1.0,40.0,1915.2,1292.76,622.44,50.88,319.2
10558.0,52.0,1.0,30.0,2554.2,2068.902,485.298,77.38,0.0
10604.0,48.0,1.0,6.0,220.506,162.3726,58.1334,65.51,20.046
10558.0,47.0,1.0,25.0,619.0,501.39,117.61,77.38,0.0
10480.0,47.0,1.0,30.0,780.3,646.0884,134.2116,26.41,0.0
10634.0,51.0,1.0,15.0,1514.85,1227.0285,287.8215,52.12,0.0
10472.0,51.0,1.0,18.0,1632.42,1351.6438,280.7762,61.0,0.0
10663.0,51.0,1.0,20.0,2033.43,1568.646,464.784,47.54,96.83
10558.0,51.0,1.0,20.0,1828.6,1588.9367,239.6633,77.38,0.0
10555.0,51.0,1.0,20.0,2441.04,1647.702,793.338,50.88,406.84
11030.0,29.0,1.0,60.0,10074.75,7108.7436,2966.0064,32.34,2014.95
10375.0,14.0,1.0,15.0,323.85,279.8064,44.0436,70.91,0.0
10555.0,14.0,1.0,30.0,772.56,521.478,251.082,50.88,128.76
10634.0,7.0,1.0,35.0,1290.45,1045.2645,245.1855,52.12,0.0
10558.0,73.0,1.0,3.0,2.97,2.4057,0.5643,77.38,0.0
10408.0,37.0,1.0,10.0,39.2,32.4576,6.7424,71.84,0.0
10966.0,37.0,1.0,8.0,33.36,32.4593,0.9007,23.19,0.0
10316.0,41.0,1.0,10.0,89.6,77.4144,12.1856,38.95,0.0
11038.0,40.0,1.0,5.0,106.62,78.3657,28.2543,31.88,17.77
10454.0,46.0,1.0,10.0,143.64,99.1116,44.5284,76.76,23.94
10482.0,40.0,1.0,10.0,175.9,152.0496,23.8504,44.07,0.0
10655.0,41.0,1.0,20.0,251.28,169.614,81.666,61.06,41.88
10633.0,13.0,1.0,13.0,361.192,254.4048,106.7872,40.81,47.112
10663.0,40.0,1.0,30.0,609.21,469.962,139.248,47.54,29.01
10789.0,18.0,1.0,30.0,696.0,594.7627,101.2373,31.92,0.0
10634.0,18.0,1.0,50.0,1381.5,1119.015,262.485,52.12,0.0
10452.0,44.0,2.0,100.0,8495.55,6699.348,1796.202,33.5,404.55
10398.0,55.0,2.0,120.0,4935.48,3715.0704,1220.4096,27.57,448.68
10398.0,35.0,2.0,30.0,163.5,146.3896,17.1104,27.57,0.0
10452.0,28.0,2.0,15.0,736.35,609.6978,126.6522,33.5,0.0
10596.0,75.0,2.0,30.0,268.92,181.521,87.399,57.12,44.82
10504.0,2.0,2.0,12.0,246.0,203.688,42.312,37.89,0.0
10469.0,2.0,2.0,40.0,807.76,581.5872,226.1728,61.04,105.36
10469.0,44.0,2.0,2.0,156.814,112.9061,43.9079,61.04,20.454
10483.0,77.0,2.0,30.0,443.205,349.4988,93.7062,36.66,21.105
10596.0,63.0,2.0,24.0,543.168,400.7124,142.4556,57.12,90.528
10504.0,53.0,2.0,10.0,623.2,516.0096,107.1904,37.89,0.0
10344.0,4.0,2.0,35.0,727.3,628.3872,98.9128,22.69,0.0
10344.0,8.0,2.0,70.0,1697.5,1222.6774,474.8226,22.69,339.5
11032.0,38.0,2.0,25.0,2139.0,1886.598,252.402,30.6,0.0
11066.0,16.0,2.0,3.0,28.08,24.7666,3.3134,57.37,0.0
10693.0,69.0,2.0,30.0,74.865,52.731,22.134,25.54,9.765
10861.0,62.0,2.0,3.0,88.05,77.6601,10.3899,44.72,0.0
10504.0,21.0,2.0,12.0,129.0,106.812,22.188,37.89,0.0
11032.0,59.0,2.0,30.0,233.4,205.8588,27.5412,30.6,0.0
10469.0,16.0,2.0,35.0,384.79,277.0488,107.7412,61.04,50.19
10861.0,21.0,2.0,40.0,367.6,324.2232,43.3768,44.72,0.0
11066.0,19.0,2.0,42.0,412.02,363.4016,48.6184,57.37,0.0
10723.0,26.0,2.0,15.0,480.75,389.4075,91.3425,37.82,0.0
10504.0,61.0,2.0,25.0,650.5,538.614,111.886,37.89,0.0
10861.0,33.0,2.0,35.0,920.85,812.1897,108.6603,44.72,0.0
10904.0,62.0,2.0,35.0,934.5,824.229,110.271,72.68,0.0
10269.0,33.0,2.0,60.0,1726.2,1420.416,305.784,54.26,82.2
10693.0,54.0,2.0,60.0,2555.76,1800.144,755.616,25.54,333.36
10740.0,35.0,2.0,35.0,252.0,170.1,81.9,25.96,42.0
10269.0,72.0,2.0,20.0,255.57,210.2976,45.2724,54.26,12.17
10483.0,34.0,2.0,35.0,294.0,231.84,62.16,36.66,14.0
11066.0,34.0,2.0,35.0,265.65,234.3033,31.3467,57.37,0.0
10596.0,56.0,2.0,5.0,215.46,145.4355,70.0245,57.12,35.91
10740.0,56.0,2.0,14.0,665.952,449.5176,216.4344,25.96,110.992
10693.0,9.0,2.0,6.0,211.8,182.4293,29.3707,25.54,0.0
10740.0,45.0,2.0,40.0,447.84,302.292,145.548,25.96,74.64
10696.0,17.0,2.0,20.0,509.6,412.776,96.824,40.47,0.0
10861.0,17.0,2.0,42.0,1066.38,940.5472,125.8328,44.72,0.0
10740.0,28.0,2.0,5.0,252.66,170.5455,82.1145,25.96,42.11
10693.0,73.0,2.0,15.0,20.355,14.337,6.018,25.54,2.655
10696.0,46.0,2.0,18.0,216.36,175.2516,41.1084,40.47,0.0
11032.0,36.0,2.0,35.0,261.8,230.9076,30.8924,30.6,0.0
10861.0,18.0,2.0,20.0,476.6,420.3612,56.2388,44.72,0.0
10904.0,58.0,2.0,15.0,670.35,591.2487,79.1013,72.68,0.0
10358.0,24.0,3.0,10.0,44.52,36.6336,7.8864,61.24,2.12
10446.0,24.0,3.0,20.0,92.62,69.7176,22.9024,40.45,8.42
10577.0,75.0,3.0,20.0,167.2,135.432,31.768,33.52,0.0
10822.0,70.0,3.0,6.0,180.78,146.4318,34.3482,67.33,0.0
10514.0,75.0,3.0,50.0,368.5,305.118,63.382,40.04,0.0
10935.0,1.0,3.0,21.0,444.15,391.7403,52.4097,45.44,0.0
10918.0,1.0,3.0,60.0,1458.75,1029.294,429.456,34.42,291.75
10401.0,71.0,3.0,60.0,1823.4,1509.7752,313.6248,35.9,0.0
10602.0,77.0,3.0,5.0,81.8125,53.0145,28.798,47.74,16.3625
10493.0,65.0,3.0,15.0,156.585,117.8658,38.7192,21.74,14.235
10401.0,65.0,3.0,20.0,181.2,150.0336,31.1664,35.9,0.0
10493.0,66.0,3.0,10.0,219.23,165.0204,54.2096,21.74,19.93
10577.0,77.0,3.0,18.0,215.1,177.8927,37.2073,33.52,0.0
10511.0,8.0,3.0,10.0,252.655,181.9116,70.7434,30.11,32.955
10514.0,65.0,3.0,39.0,429.0,361.3885,67.6115,40.04,0.0
10977.0,63.0,3.0,20.0,433.6,382.4352,51.1648,65.21,0.0
10577.0,39.0,3.0,10.0,627.2,508.032,119.168,33.52,0.0
10511.0,4.0,3.0,50.0,1371.95,987.804,384.146,30.11,178.95
10977.0,39.0,3.0,30.0,1816.2,1601.8884,214.3116,65.21,0.0
11033.0,53.0,3.0,70.0,4261.95,3417.309,844.641,72.57,387.45
10493.0,69.0,3.0,10.0,20.57,15.4836,5.0864,21.74,1.87
10746.0,69.0,3.0,40.0,82.8,67.068,15.732,34.33,0.0
11033.0,69.0,3.0,36.0,85.14,72.0025,13.1375,72.57,7.74
10822.0,62.0,3.0,3.0,88.29,76.7838,11.5062,67.33,0.0
10446.0,19.0,3.0,12.0,122.232,92.0074,30.2246,40.45,11.112
10918.0,60.0,3.0,25.0,156.5625,110.4705,46.092,34.42,31.3125
10779.0,16.0,3.0,20.0,192.0,155.52,36.48,32.38,0.0
10383.0,50.0,3.0,15.0,231.45,191.6406,39.8094,57.13,0.0
10746.0,62.0,3.0,9.0,256.32,207.6192,48.7008,34.33,0.0
10574.0,62.0,3.0,10.0,300.3,243.243,57.057,71.84,0.0
10574.0,33.0,3.0,14.0,387.1,313.551,73.549,71.84,0.0
10930.0,21.0,3.0,36.0,386.28,371.1492,15.1308,47.7,0.0
10779.0,62.0,3.0,20.0,604.6,502.3099,102.2901,32.38,0.0
10930.0,55.0,3.0,25.0,1192.8,876.708,316.092,47.7,198.8
10930.0,27.0,3.0,25.0,1039.5,1012.7721,26.7279,47.7,0.0
10514.0,20.0,3.0,39.0,3433.17,2842.6648,590.5052,40.04,0.0
10446.0,31.0,3.0,3.0,27.291,20.5427,6.7483,40.45,2.481
10358.0,34.0,3.0,10.0,86.73,73.1107,13.6193,61.24,4.13
10935.0,23.0,3.0,8.0,91.2,64.3507,26.8493,45.44,18.24
10574.0,64.0,3.0,6.0,212.88,172.4328,40.4472,71.84,0.0
10586.0,52.0,3.0,4.0,375.406,264.4164,110.9896,57.06,48.966
10746.0,42.0,3.0,28.0,416.36,337.2516,79.1084,34.33,0.0
10383.0,56.0,3.0,20.0,826.4,684.2592,142.1408,57.13,0.0
10446.0,52.0,3.0,15.0,1266.54,953.3592,313.1808,40.45,115.14
10514.0,56.0,3.0,70.0,2674.7,2214.6516,460.0484,40.04,0.0
10401.0,56.0,3.0,70.0,2804.2,2556.2446,247.9554,35.9,0.0
10977.0,47.0,3.0,30.0,809.7,714.1554,95.5446,65.21,0.0
10977.0,51.0,3.0,10.0,1047.5,923.895,123.605,65.21,0.0
10514.0,28.0,3.0,35.0,1618.05,1339.7454,278.3046,40.04,0.0
10511.0,7.0,3.0,50.0,2442.6,1758.672,683.928,30.11,318.6
10574.0,40.0,3.0,2.0,38.58,31.2498,7.3302,71.84,0.0
10935.0,18.0,3.0,4.0,123.45,87.1063,36.3437,45.44,24.69
10746.0,13.0,3.0,6.0,144.48,117.0288,27.4512,34.33,0.0
10358.0,36.0,3.0,20.0,159.81,131.5008,28.3092,61.24,7.61
10401.0,30.0,3.0,18.0,469.26,388.5473,80.7127,35.9,0.0
10383.0,13.0,3.0,20.0,523.6,433.5408,90.0592,57.13,0.0
10930.0,58.0,3.0,30.0,1722.6,1266.111,456.489,47.7,287.1
10620.0,24.0,3.0,5.0,22.05,17.8605,4.1895,79.96,0.0
10851.0,2.0,3.0,5.0,92.925,78.057,14.868,30.43,4.425
11031.0,24.0,3.0,21.0,94.92,83.7194,11.2006,28.48,0.0
10810.0,70.0,3.0,5.0,132.45,107.2845,25.1655,58.1,0.0
10932.0,75.0,3.0,20.0,172.04,137.9448,34.0952,37.35,15.64
11031.0,71.0,3.0,16.0,460.32,406.0022,54.3178,28.48,0.0
11031.0,1.0,3.0,45.0,965.25,851.3505,113.8995,28.48,0.0
10495.0,77.0,3.0,5.0,65.6,54.3168,11.2832,46.62,0.0
10351.0,65.0,3.0,10.0,105.84,87.0912,18.7488,65.12,5.04
10351.0,38.0,3.0,20.0,1575.84,1296.6912,279.1488,65.12,75.04
10351.0,44.0,3.0,77.0,5961.879,4905.7747,1056.1043,65.12,283.899
10810.0,25.0,3.0,5.0,67.15,54.3915,12.7585,58.1,0.0
10851.0,25.0,3.0,10.0,138.285,116.1594,22.1256,30.43,6.585
10836.0,60.0,3.0,60.0,279.6,246.6072,32.9928,76.57,0.0
10932.0,16.0,3.0,30.0,313.17,263.6542,49.5158,37.35,28.47
10851.0,59.0,3.0,42.0,390.285,327.8394,62.4456,30.43,18.585
10932.0,62.0,3.0,14.0,416.416,337.4879,78.9281,37.35,37.856
10680.0,16.0,3.0,50.0,533.125,345.465,187.66,79.63,106.625
10564.0,55.0,3.0,25.0,930.5625,717.8625,212.7,35.94,44.3125
10836.0,35.0,3.0,6.0,38.28,35.0965,3.1835,76.57,0.0
10564.0,31.0,3.0,6.0,48.51,37.422,11.088,35.94,2.31
11016.0,31.0,3.0,15.0,122.85,108.3537,14.4963,73.93,0.0
10680.0,31.0,3.0,20.0,195.25,126.522,68.728,79.63,39.05
10932.0,72.0,3.0,16.0,182.88,161.3002,21.5798,37.35,0.0
10943.0,22.0,3.0,21.0,73.29,64.6418,8.6482,30.3,0.0
10495.0,23.0,3.0,10.0,83.3,68.9724,14.3276,46.62,0.0
10836.0,22.0,3.0,52.0,184.08,162.3586,21.7214,76.57,0.0
10851.0,57.0,3.0,10.0,200.445,172.3977,28.0473,30.43,9.545
10620.0,52.0,3.0,5.0,415.4,336.474,78.926,79.96,0.0
10836.0,57.0,3.0,24.0,462.48,407.9074,54.5726,76.57,0.0
10680.0,42.0,3.0,40.0,693.5,449.388,244.112,79.63,138.7
11031.0,64.0,3.0,20.0,648.0,628.2958,19.7042,28.48,0.0
10836.0,64.0,3.0,30.0,948.9,836.9298,111.9702,76.57,0.0
10564.0,17.0,3.0,16.0,422.352,325.8144,96.5376,35.94,20.112
10351.0,41.0,3.0,13.0,135.46,117.0374,18.4226,65.12,0.0
11016.0,36.0,3.0,16.0,138.56,122.2099,16.3501,73.93,0.0
10810.0,13.0,3.0,7.0,173.32,140.3892,32.9308,58.1,0.0
10943.0,46.0,3.0,15.0,185.85,163.9197,21.9303,30.3,0.0
10495.0,41.0,3.0,20.0,204.4,169.2432,35.1568,46.62,0.0
10943.0,13.0,3.0,15.0,364.2,321.2244,42.9756,30.3,0.0
11031.0,13.0,3.0,80.0,2183.2,1925.5824,257.6176,28.48,0.0
10447.0,71.0,3.0,2.0,57.08,47.2622,9.8178,45.69,0.0
10528.0,11.0,3.0,3.0,88.11,72.9551,15.1549,25.64,0.0
10968.0,24.0,3.0,30.0,128.1,112.9842,15.1158,37.77,0.0
11072.0,2.0,3.0,8.0,161.6,142.5312,19.0688,69.62,0.0
11006.0,1.0,3.0,8.0,175.52,154.8086,20.7114,65.67,0.0
10720.0,71.0,3.0,8.0,238.24,192.9744,45.2656,21.15,0.0
10598.0,71.0,3.0,9.0,255.96,207.3276,48.6324,36.64,0.0
10869.0,11.0,3.0,10.0,299.5,264.159,35.341,44.38,0.0
10979.0,24.0,3.0,80.0,329.6,290.7072,38.8928,72.67,0.0
10370.0,1.0,3.0,15.0,371.91,292.9833,78.9267,29.05,48.51
10616.0,70.0,3.0,15.0,416.43,321.246,95.184,66.7,19.83
10616.0,71.0,3.0,15.0,477.0675,368.0235,109.044,66.7,22.7175
10714.0,2.0,3.0,30.0,653.25,423.306,229.944,45.54,130.65
10869.0,1.0,3.0,40.0,860.0,758.52,101.48,44.38,0.0
10758.0,70.0,3.0,40.0,1230.0,996.3,233.7,33.57,0.0
10855.0,65.0,3.0,15.0,164.22,125.9496,38.2704,48.14,21.42
10657.0,15.0,3.0,50.0,313.5,253.935,59.565,74.96,0.0
10447.0,65.0,3.0,35.0,366.8,303.7104,63.0896,45.69,0.0
10416.0,53.0,3.0,10.0,553.2,458.0496,95.1504,22.48,0.0
10831.0,38.0,3.0,8.0,686.8,605.7576,81.0424,78.1,0.0
10979.0,63.0,3.0,35.0,697.2,614.9304,82.2696,72.67,0.0
10616.0,38.0,3.0,15.0,1191.8025,964.3387,227.4638,66.7,56.7525
10377.0,39.0,3.0,20.0,1374.94,1032.9984,341.9416,49.19,179.34
10656.0,44.0,3.0,28.0,2095.016,1542.6936,552.3224,21.31,190.456
10816.0,38.0,3.0,30.0,2774.205,2140.101,634.104,31.89,132.105
10749.0,76.0,3.0,10.0,4192.3,3395.763,796.537,46.19,0.0
10831.0,19.0,3.0,2.0,20.18,17.7988,2.3812,78.1,0.0
10756.0,69.0,3.0,20.0,51.6,34.83,16.77,75.84,8.6
10749.0,59.0,3.0,6.0,52.8,42.768,10.032,46.19,0.0
10756.0,68.0,3.0,6.0,83.52,56.376,27.144,75.84,13.92
11061.0,60.0,3.0,15.0,79.05,69.7221,9.3279,25.77,0.0
10310.0,16.0,3.0,10.0,85.3,73.6992,11.6008,37.33,0.0
10681.0,21.0,3.0,12.0,122.364,90.1044,32.2596,73.33,11.124
10657.0,60.0,3.0,30.0,144.6,117.126,27.474,74.96,0.0
10310.0,62.0,3.0,5.0,160.95,139.0608,21.8892,37.33,0.0
10416.0,19.0,3.0,20.0,187.6,155.4529,32.1471,22.48,0.0
10528.0,33.0,3.0,8.0,261.408,180.3715,81.0365,25.64,43.568
10873.0,21.0,3.0,20.0,205.4,181.1628,24.2372,40.54,0.0
11040.0,21.0,3.0,20.0,209.2,184.5144,24.6856,50.6,0.0
10617.0,59.0,3.0,30.0,301.875,212.625,89.25,40.88,39.375
10562.0,62.0,3.0,10.0,320.32,235.872,84.448,45.52,29.12
10869.0,68.0,3.0,20.0,273.6,241.3152,32.2848,44.38,0.0
10681.0,19.0,3.0,30.0,319.77,256.1847,63.5853,73.33,29.07
10607.0,33.0,3.0,14.0,340.2,275.562,64.638,28.5,0.0
10447.0,19.0,3.0,40.0,341.2,282.5136,58.6864,45.69,0.0
11072.0,50.0,3.0,22.0,347.82,306.7772,41.0428,69.62,0.0
10513.0,61.0,3.0,15.0,460.26,317.5794,142.6806,53.37,76.71
10513.0,21.0,3.0,40.0,475.68,328.2192,147.4608,53.37,79.28
